
"1803935732064715085","Thu Jun 20 23:39:28 +0000 2024","0","Indihome sejak dipegang telkomsel jadi ga jelas administrasinya kirim eStatement masa setelah tanggal jatuh tempo. Dulu tuh kalau udah dibayar dikirimin email makasih udah bayar sekarang engga. Biar tau kl tagihannya lunas.","1803935732064715085","","","in","Indonesia, Jakarta","0","1","0","https://x.com/elftikajunior/status/1803935732064715085","50904815","elftikajunior"
"1803664828327718942","Thu Jun 20 05:43:00 +0000 2024","1","Untuk Bestee aku biar makin update tentang pengetahuannya. Jangan lupa follow akun Instagram @IndiHome.JatimBaliNusra dan @IndiHomeJTD juga ya bestee #IndiHomeMbois #IndiHome https://t.co/R049D6av0g","1803664828327718942","https://pbs.twimg.com/media/GQewyvrbYAA37Nb.jpg","","in","Surabaya, Jawa Timur","0","0","1","https://x.com/IndiHomeJBN/status/1803664828327718942","1386525471957917701","IndiHomeJBN"
"1803407247470633403","Wed Jun 19 12:39:28 +0000 2024","0","Tadi sorean tiba2 di WA sama orang ngaku teknisi Indihome. Bilang klo di sistem internet rumah w terdeteksi gangguan. Yaudah kan ku bilang aja nanti saya cek soalnya takut klo orang nipu atau mau maling.","1803407247470633403","","","in","Indonesia","0","1","0","https://x.com/esternnp/status/1803407247470633403","52372399","esternnp"
"1803407340068282832","Wed Jun 19 12:39:50 +0000 2024","0","yang mau aku cek khodamnya rep aku indihome rijal no pakde","1803407340068282832","","","in","🦢","0","13","0","https://x.com/omdonghyuck/status/1803407340068282832","1553923989063340032","omdonghyuck"
"1803699313203155145","Thu Jun 20 08:00:02 +0000 2024","2","Ga perlu repot bayar tagihan IndiHome dan https://t.co/sPFyNGsIWv bisa dari rumah aja. Kamu bisa bayar tagihan IndiHome dan https://t.co/sPFyNGsIWv di LinkAja! Simak informasi lengkap di tautan ini ya https://t.co/Bt1roScPLL Customer Service: https://t.co/WVrOoo35o0 https://t.co/q5vAlz9AaT","1803699313203155145","https://pbs.twimg.com/media/GQaQSMyaEAA2u7q.jpg","","in","","0","1","1","https://x.com/linkaja/status/1803699313203155145","3195998996","linkaja"
"1803816831724958044","Thu Jun 20 15:47:00 +0000 2024","0","kacau indihome knp buriq bgt asu","1803816831724958044","","","in","18-🎸 love my gf","0","2","0","https://x.com/larchmG/status/1803816831724958044","1307157877421875200","larchmG"
"1803101616201171258","Tue Jun 18 16:24:59 +0000 2024","0","mungkin disuruh tidue sm indihome babi","1803101616201171258","","","in","在你的脑海里","0","1","0","https://x.com/bittencherie/status/1803101616201171258","1789953825711034368","bittencherie"
"1803481317847498861","Wed Jun 19 17:33:47 +0000 2024","0","indihome ini kenapa ya tiap lewat jam 12 wifinya bapuk betul","1803481317847498861","","","in","","0","1","0","https://x.com/eaiuiiaoa/status/1803481317847498861","80823657","eaiuiiaoa"
"1803614709901566210","Thu Jun 20 02:23:51 +0000 2024","0","indihome bapuk bgt","1803614709901566210","","","in","","0","1","0","https://x.com/anothertazya/status/1803614709901566210","1649384334351294464","anothertazya"
"1803008640254976437","Tue Jun 18 10:15:32 +0000 2024","1","Mas mas indihome username nya apa asu kon passwordnya apa jancokkon Akhire aku gepuk gepukan ambek mas e ","1803008640254976437","","","in","+6231","0","1","0","https://x.com/Ekaprillio/status/1803008640254976437","107278739","Ekaprillio"
